pso001,pso002,pso003,pso004,pso005,pga001,pga002,pga003,pga004,pga005,pga023,pga024,pga025,pga026,pga027,pga028,pga029,psa001,psa002,psa003,psa004,psa005,psa006,psa007,psa008,psa009,psa010,psa011,psa012,pmd001,pmd002,pmd003,pmd004,pmd005,pmd006,pmd007,pmd008,pmd009,pmd010,pmd011,pmd012,pmd013,pmd014,pmd015,pmd016,pmd017,pmd018,pmd019,pmd020,pmd021,pmd022,pmd035,psz001,psz002,psz009,psz010,psz011,psz012,psz013,psz014,pad001,pad002,pad004,pad005,pad006,pad007,pad008,pad009,pad010,pad011,pad022,pad023,pad024,pad025,pad027,pad028,pad029,pad031,pad032,pad033,pad044,pcd001,pcd002,pcd003,pcd004,pcd007,pcd008,pcd009,pcd012,pcd013,pcd014,pcd015,pcd019,pcd020,pcd021,pcd022,pcd023,pcd025,pcd027,pcd028,pcd029,pcd039,pod001,pod002,pod003,pod004,pod005,pod006,pod007,pod008,pod009,pod010,pod011,pod012,pal001,pmj001,psu001,psu002,psu003,psu004,psu005,psu006,psu007,psu008,psu009,psu010,psu011,pni001,pni002
,727.2045396792876,728.5641357032966,728.4441428909181,730.3691531889389,60.97285692973658,390.19642812061534,389.9456153262621,388.9509966514013,389.6801722197322,390.05180708335615,389.11741566662556,388.5934804314954,388.5514001151122,392.20318549677563,389.4899617403989,398.91808145953246,728.3075497592296,60.254280238610896,727.0732417058202,727.0441687508775,734.294438770175,740.6066419839956,751.5829467236304,754.5391642225711,751.6184761062989,727.141967795063,728.4057055193867,734.7772935859738,388.8972874488686,394.75559769857824,395.70253027517424,388.58549112785767,389.2834287546517,390.9114594557085,390.4207628114597,388.83362866199633,389.2262215451211,389.21609285050505,389.11454945738694,388.61483288145905,390.15379989884013,391.28000163212596,389.17464451819586,388.97887512846364,390.2205861109929,392.28285152105747,388.707834610383,389.3159548383684,388.6448605707756,388.72343943903763,12.357921454466418,388.7243299043755,390.5079916532905,388.561587844622,395.67088667137324,389.5463629884286,389.5264584374917,388.81169134743163,389.3695261417818,388.8399577766457,389.0868888837833,390.7953286777774,388.74797180607567,389.68078747644,388.9195449325617,388.55924075059716,388.5990555911021,389.74268355824944,389.29930248115875,25.054975541504678,25.008426385322196,26.09225765919536,24.865826904199185,24.97630610209011,25.28626064259801,28.347069916109657,26.472405883566374,26.720529971735736,26.246951974378685,25.079981478752096,28.181716580777785,25.576427480269704,26.499813829720946,24.710564869033423,24.616585973868116,24.635277331906547,24.635277331906547,24.893034952680033,25.470102854207205,26.542912681369597,27.19692022737222,24.80586554894086,26.249100231159616,26.17902147553285,25.79520954649918,25.640983984571527,24.904850657175825,27.38160044758686,25.512443962692455,25.040149795511592,25.533708608287256,26.423003886916625,26.438529868037083,30.800625564559628,25.39004855924939,27.469354036402702,25.027911262933713,25.410000009578948,25.832221797531094,28.42475945389029,24.84006304317579,24.647381420909888,25.698109040347138,35.15148453039455,26.658900494361514,24.616585973868116,24.616585973868116,24.786698333543743,24.560821701267262,24.560821701267262,24.560821701267262,24.579358372795713,24.560821701267262,24.597946392444747,24.579358372795713,24.635277331906547,34.42753189102009,25.344565181680796
727.2045396792876,,728.7409300589576,729.241587675138,729.7875624644936,57.76461671198856,365.9387186252997,367.4789032331733,366.3070978776444,366.6909963383081,365.15387657314193,369.4112480782354,366.9868797187254,365.9323143377811,365.93130983187797,367.9476193480705,364.0986242532407,729.8303043756299,62.910800921750194,728.8410182214615,730.8532637567497,727.081382868604,727.0485724114791,727.6558560828095,728.494790996974,727.5724304735132,727.0020157344852,727.161986566941,728.5106676826998,366.15539602944784,363.237532054875,363.54493996055254,365.978730696614,366.22719517105554,363.5862878993606,363.5060407605856,364.83355868690666,365.3092255480167,368.5936475752593,367.1028161605932,373.1516245334758,365.1491822831391,365.9639669055261,366.0503941189588,366.08830527875364,364.631255721579,369.62354562777836,368.6438384669172,366.54292043453165,365.9294731784029,370.24451190840045,12.835663158213144,364.1001568663089,365.93861229878814,370.8315173074751,366.1261070179834,365.94543873017926,372.38033564955975,365.9294702146945,367.8194018279021,365.78358041005345,370.884825402532,366.556506208225,366.47508549258305,369.8935386280863,365.9638273164161,369.1334108695297,366.09999155771635,366.76172323047604,368.31409525519814,3.860055699595506,5.316313740218666,3.891734797501596,3.8475545064670285,4.5932995250388595,3.798820324953176,5.832637365775554,1.8585584769898906,3.9146903832974687,3.7742537096824447,3.528221255461322,6.378675935633984,6.68612622310947,3.635562647173097,4.325534682578415,5.946487983116062,3.492291914278824,3.492291914278824,4.084454173634242,6.194483717256155,1.5976910900775863,3.756855288403977,8.489947053327482,4.009318823023151,3.6518124616136673,3.7921412625588173,3.8189470123480214,6.498878853316096,4.207318291658721,3.712890272943384,1.615779932937243,10.575141232232932,5.949826716985446,5.6515520074177035,4.578993386612668,4.3343239280646,4.202446394443389,4.074057055948074,2.302322505321964,4.486328300900835,5.410896338520706,6.011063082745702,5.297555638199242,4.338592413131948,7.771105094567733,4.5279277600550705,3.552886373246125,3.552886373246125,3.7727890943912543,3.480800398358772,3.480800398358772,3.480800398358772,6.234091077460516,3.480800398358772,4.040657158789254,3.847110772182199,3.492291914278824,9.928882605227248,4.638378055007835
728.5641357032966,728.7409300589576,,780.7325287673045,767.7402529258292,73.42742734064697,374.2386622636686,375.84394402736365,367.1272337423434,382.85367768917695,381.3566117172576,398.20226104017877,399.6860075269001,392.51610332352084,372.7067927467744,383.3002071381843,367.65774185722347,743.1435707947093,91.65518276456464,729.1547386310742,734.564557260725,738.8052471677868,727.0903000202158,739.6348417669791,733.9785926127332,730.8248378632243,736.6091534014838,729.4452976764809,727.0954932060808,402.6328632011307,407.828250494968,403.9330710837636,376.03783045423023,372.3338525213975,371.1033363712527,374.4703804241506,368.62456656163954,364.2939707316838,395.8368143718139,374.07994477096236,384.5405798181576,390.0595997117245,383.2524442237849,380.86309260825817,406.23822505850285,386.02395195618834,369.0433118226934,394.4101249634417,384.65861685759967,389.1264754145031,371.2368484733829,48.18278081771987,365.6416676029644,370.8749394963501,388.57502613437407,391.1681445896323,367.17447947552273,375.1226638574912,364.70652133865667,366.42619958429276,375.99928953865725,378.995174322446,373.95435980503873,375.41228915662646,378.1910770056137,371.75190825387983,368.8265391026324,386.0480673208676,379.6666886302955,374.9772402516847,9.115050248102436,8.11891032225566,1.4191993764367399,1.2632234343165618,1.9517598161170282,5.293500484305462,10.497578615307372,2.121619925180756,3.762385155585104,1.030895846378078,0.7966592192833125,3.467560859917974,1.034884834542423,1.6104367938569375,1.6431591938182437,0.7514638729786921,3.7121847978917764,3.7121847978917764,2.363899526839077,0.8192988842529589,1.568731239422556,6.53064421721688,1.5055614954700187,1.5114955693358332,1.3521270590742478,1.2611409293074909,1.372748718834159,3.2593285898840776,1.1440302179519977,0.8458323325928725,1.7569868728481641,1.1369004648494578,15.332267963431425,6.973367625984877,4.707137041999919,7.281360788963102,9.655765862788563,5.460612634334892,20.285084577190073,17.076900542018397,13.279695839744527,2.655788850267146,6.8716213467879665,11.133127985482904,1.9557966465979884,1.0039677265535303,2.1524838234703885,2.1524838234703885,1.2321101947185251,0.7460251374168275,0.7460251374168275,0.7460251374168275,1.2709924748185044,0.7460251374168275,0.9684447995994503,1.2709924748185044,3.7121847978917764,2.974160967941983,3.3334038405027417
728.4441428909181,729.241587675138,780.7325287673045,,762.5353359308479,75.73872153295277,374.6058517491061,371.54138450967633,365.0377071249276,382.81974158412027,397.09551761010346,387.0772366926721,407.73732998668794,385.20889451074265,373.0361696831459,374.30794509105,371.4735197715178,735.1588557138032,70.26417479497384,739.3786033235243,742.0975077282584,734.9311193373921,727.231747787083,729.8119766977044,753.8692471308501,740.2885267769411,751.6602115416779,727.2468256636422,733.6414422670637,383.37619002780116,396.1581534219052,399.4710360079352,372.1073330116746,380.24925806376837,368.74646078749663,368.2270308572985,380.7089684308998,377.95187423039056,389.12457505061127,376.22543123992546,390.5111727873139,398.33594319158874,393.8961402342298,389.8066151731834,413.656058874447,378.87800318434245,371.3435892903949,393.1350738787532,393.184587048708,387.52267980158723,379.13376233683437,50.95481333494989,370.1609575741117,370.28961336108415,382.9934295035929,401.2363630510289,376.3402422193283,374.80445499365146,366.0787886479114,367.12407261342446,370.98437270736946,368.15344883255125,377.18286954414845,372.7374580922388,377.9390753384635,367.79902705402446,367.095853607932,381.8698255944311,370.6218107370976,374.8493650193812,7.604379326771892,9.171740389293506,9.136526145162888,17.737285807822335,7.73136776131178,8.663936810011378,14.655152635041372,14.691274539034874,14.904589189137338,11.532192346870476,7.264522409074885,11.092991897411805,8.911833787211748,7.736364104605345,8.316143671037999,8.088901021437943,8.378288117144377,7.2483815643384775,10.806892617165584,11.717970930106915,13.543576019041065,17.96485341139824,7.2488962028801405,13.774216710573258,10.980069133119125,7.484707113893077,12.90582194202485,7.660108166511399,8.895054482635116,7.982353742136561,7.317147028454394,7.8476147784620744,14.69105568913846,16.864982849726704,14.655152635041372,8.986532156367815,10.153084449553006,11.266853850565523,20.928460093742302,14.427275718109827,18.1874091774525,7.415783019405809,11.668049933668438,7.481507208520961,9.120712008661066,10.878970721403634,7.4418408012314705,10.645014137212309,7.462718922609911,7.225536205518191,7.225536205518191,7.225536205518191,7.512528382686536,7.225536205518191,7.800315552035403,7.512528382686536,7.2483815643384775,8.39570665011572,8.22996394302437
730.3691531889389,729.7875624644936,767.7402529258292,762.5353359308479,,792.7023692672315,1090.9525596531369,1094.5894121153844,1091.815024788669,1096.7775141036796,389.482572477414,1100.5237560348214,1165.5238883285765,1118.3862799836563,1094.6174670373844,1091.5956409475573,371.7377145473081,1460.5010773558367,798.7880389181787,728.1587006864229,1454.0734352970621,732.2621967759009,730.3627761088103,1100.6795134982665,1094.065325999822,1101.3199462984273,733.9600637740253,727.1103061514598,728.5589598427276,370.4602417121491,375.76031413873784,374.30004169484175,364.7643641646396,1093.0888233327619,366.9403857635843,368.24557854171053,370.1867546369623,364.8239508980145,1099.1640351532665,1091.2121784219353,369.20945751849786,391.1239964400138,1106.2246365905967,1096.2054667603613,1111.390063646767,730.6722185022375,1104.1860387480435,1106.0795045065956,1108.752183299895,1094.4480494989095,1093.7934887299134,22.863785944199307,726.8738398675716,1096.2737049730135,1096.8501211578703,1110.5248103425704,1090.6292427179196,1092.6082933434143,1090.425963875422,1090.4610855639141,389.96644633891134,1092.9801381082375,1098.7832270000445,1095.051070195627,1098.0117659714795,1090.9597062052333,1094.849473159501,1097.1850560253038,1094.637661737169,1106.7330708218701,727.4203607715962,732.2251208645199,727.9938936724782,727.1522024752218,727.4896159306282,727.3929682276379,729.89217093675,364.20451574871277,730.1674497272651,727.5950508711095,727.0707697262109,729.4667222245382,731.0305561811139,728.8033207745749,728.4055788240942,730.640691390458,727.0575158227848,727.7084709968887,727.8102330043871,727.087718777284,364.033634126718,728.7552083135702,727.4098778552952,727.1872035809798,728.3137473352546,728.125812582417,728.1328839500236,733.7736723138964,727.9539367245566,727.1544790226814,0.8553151842634101,727.3486473512646,731.7534412592037,739.1047199074889,728.6304914928847,732.4862501857928,733.5884117045489,728.8606934567872,16.566229885036016,739.9496457586816,732.8881391865928,730.6848793962922,736.3170558095067,728.9707635481197,729.5122288397033,731.3977130324993,727.5687458247922,727.2037078149958,729.2455780425503,727.0190660186026,727.0190660186026,727.0190660186026,728.2229350334056,727.0190660186026,727.0382376661173,727.8589068106348,727.7084709968887,727.7614066030061,23.144040270056262
60.97285692973658,57.76461671198856,73.42742734064697,75.73872153295277,792.7023692672315,,862.7333278005539,870.3860163062949,857.9960795104131,850.7911627450976,127.12783207632083,858.2918783237966,860.9843479158172,869.54327254679,845.3933347788649,847.2993299837045,114.61876260370052,784.098615217573,1416.7370716418964,56.86069737655535,784.1718794374875,56.78774429738527,63.65446865364963,458.25148503310476,448.90370150598994,456.16238223191345,57.90727548561441,55.93600625174413,57.641740092731375,130.08377264930178,121.01533014399989,124.9817152399315,115.08804872331629,849.822805484664,120.23535085891285,113.48949438041421,127.20846484572633,120.754706591982,840.1186599487374,839.5745485174048,127.47189710713108,116.43787755647975,837.9953975498647,848.6617228247798,864.6022081146667,485.40735924058475,852.7776478830941,863.8661317405941,844.0647407384491,843.5887512591609,837.3618203508769,18.79037975181382,474.3602689571122,842.2758307881543,847.1462495857932,840.3797344819951,837.9190940568634,843.272272170791,842.053651298054,838.2707228750257,123.92612949200381,839.2290778996831,842.9896184161564,841.596181258052,839.6523870662604,840.5772036636386,840.2740351374215,849.0221367892964,843.9188586253713,840.7444880971534,840.5127615552484,839.6510513914571,838.9796722177077,839.6493894241893,841.1447344735343,839.9869012675491,846.7956038014394,478.2096611685879,840.1551980675438,839.7839923341825,839.337339992454,841.3367424179957,837.743445473871,837.4213719200726,837.357069870714,841.248592272975,837.2803268355443,837.2803268355443,839.9515964234188,842.8783280801165,474.3497600353189,839.7699940838953,839.2011101905564,837.5348212825362,837.9997998085742,839.824666549001,837.960529153736,838.4186282322718,839.9871373877396,842.8114444892309,114.37156036192818,838.9368760476165,840.1058740191504,838.6172513904459,841.6059085985889,839.5206451557426,839.3022689056113,837.5617677520889,132.02368960523347,850.4660323216544,846.2843176296035,837.2371610231037,838.1485990599676,838.0013950581974,838.0591257476017,837.6708626307166,837.8847368169313,837.3048963813857,846.7792290106478,837.1468338291545,837.1468338291545,837.1468338291545,837.9320680273607,837.1468338291545,837.2133954389886,837.9320680273607,837.7451367065704,838.3244983738563,130.27723716096574
390.19642812061534,365.9387186252997,374.2386622636686,374.6058517491061,1090.9525596531369,862.7333278005539,,1489.6801811563982,1459.3108021647051,1469.0629172579852,733.7826233383402,1487.815106193038,1467.9484585777768,1474.025765201453,1454.0247614726798,1456.794082537942,736.2240055379428,1093.043386275922,780.6879797278218,372.13380711398594,1091.8620224623737,371.0326919402137,368.0796231334857,924.2823912194359,913.3456398236018,912.53517959438,379.71159505555215,364.67211402449294,366.68968700449926,735.5709650492879,730.5015018526848,731.8955369506833,733.1581677962781,1466.593169386956,731.5149066777741,728.1431426507787,732.1084395537324,731.5755700322572,1461.2665345108142,1466.099182296583,741.3753716907888,728.5105818142559,1458.0075393933037,1467.6001832268594,1458.7811511690336,1104.0206379749077,1463.6601188646014,1463.5703396821561,1457.8937368952184,1455.8594336348258,1454.2649589829011,31.291964677462246,1095.4295648354143,1458.4133609835114,1462.4174652796175,1463.194132954454,1458.849358536456,1462.869968253238,1454.91363974742,1454.7298036246536,735.6977696623097,1457.469313297524,1458.8115063736955,1454.4409314916281,1454.7320418689612,1475.1943824126704,1454.8206866859334,1475.3307056359172,1465.6777880770655,1459.6113345409142,917.2545400731475,911.4254563848571,915.0147169629853,916.992443919681,910.2615266768672,917.5494436996979,915.0732948917118,548.659986931892,914.8050120255148,922.9613831057209,908.5946999447729,917.7506476808818,908.8588358021775,916.7634577277641,908.8532238728067,908.0788586386716,909.5481309299415,909.1152765310194,911.1539810033056,909.4284485145953,545.0424902405363,914.2865821519255,908.3530740158501,908.813270961943,911.9240525867499,922.1086094770744,908.6618372248242,910.1632001434522,911.2897748705009,912.3481257476974,180.95642641308513,911.9335187279623,915.1447530822176,916.6285892396216,917.2185541128185,913.4032586457876,911.4835784192014,911.551868719944,190.1532254395075,916.614552250629,911.1149685006728,908.30658392355,911.6087937940641,911.5562238019387,909.6392173340187,908.7326227963856,908.8097389920742,908.0788586386716,908.1922799273663,907.8981905333427,907.8981905333427,907.8981905333427,908.2011994954198,907.8981905333427,908.7208754956357,908.2011994954198,909.5481309299415,910.9122535624763,204.1287608413133
389.9456153262621,367.4789032331733,375.84394402736365,371.54138450967633,1094.5894121153844,870.3860163062949,1489.6801811563982,,1461.0894650424416,1480.1994934108818,758.0528281892691,1501.798505142249,1479.025087688515,1469.8542021851374,1465.3100066154293,1487.5920769344439,753.4889787022086,1100.3917143936733,796.53622097556,377.02955873452794,1095.347607312294,378.250280681915,368.0174355633646,929.1429002009241,914.7481707389289,935.5313751041901,383.3836801731535,369.31898154659905,366.9535597777338,738.8509698523812,742.5578864796402,738.8978663577852,733.7815611830079,1462.1624188843118,740.1688844325313,735.1238493539271,743.2909620121396,734.067765648815,1466.7299668600972,1462.7139585701052,745.3016699148347,735.2611981677547,1466.5464634153564,1478.3421809509264,1479.0354291744063,1106.4950776519447,1467.8450547196394,1472.6799797117278,1466.4211747330173,1460.7246267064534,1456.2069731396136,43.45481720318631,1093.1312138190067,1460.9532101937084,1457.8118143548468,1462.8328552017656,1474.6423026095622,1459.5619113025464,1454.0015912715296,1455.6025564033855,735.3736888237307,1464.2214945866458,1457.9807455276257,1457.9601761743809,1456.5395579009362,1463.9039603567705,1462.726381911303,1479.7058242803348,1472.0735604781619,1463.6129402957806,911.5949936874537,911.4685064764569,909.6350215000076,915.2720220180322,908.4043494557984,908.3168228634905,914.3491769546113,550.6301917952702,912.6264174374752,911.1776139230873,908.3769431261424,909.1069551293057,911.4928604077724,908.1459326062067,912.3513503919107,909.0083213471962,908.2630815531501,910.2017920689154,908.9194488791126,908.1139049753693,546.5716504529405,909.6592639668766,909.2208252700844,909.5755179270546,908.4146279246075,908.2166544891738,908.2722995525014,908.3828214633729,908.580258548577,908.1117489349384,182.36986806153132,908.3529937000259,915.7386542837611,911.6628131257107,910.997540450321,908.578150333037,909.7227786433066,910.5128908978706,193.42828100838742,913.8418859267967,918.0606582577224,908.3613655998729,910.4976800534783,908.4549690803874,910.5703157258425,908.5342315620853,910.0587464138468,908.1271143775467,908.2830853496547,908.0759857715888,908.0759857715888,908.0759857715888,908.7350777139899,908.0759857715888,908.1692745269379,908.7350777139899,908.4369303324784,909.4324667079686,202.41363640426368
388.9509966514013,366.3070978776444,367.1272337423434,365.0377071249276,1091.815024788669,857.9960795104131,1459.3108021647051,1461.0894650424416,,1457.7966487978156,737.4057951660429,1466.71315401634,1463.1543725511337,1458.3029968788685,1454.3667676424836,1454.1084339268107,731.4719857339563,1092.6901364385321,764.0227248440833,363.4980067313383,1093.0398246307925,367.76360998641627,368.20577316183244,915.1210156565156,909.4417772649318,908.9458228654452,363.40390967771884,363.1938851461339,365.5403141276303,728.9699862278119,729.5095947621339,728.1068527509294,734.2575875993832,1455.8617624129054,729.6116811028663,727.5977318508877,728.227431280103,728.639451093013,1454.117090027064,1457.5946760100107,729.1331407033791,728.2247686379784,1454.621560453896,1457.9396094776664,1458.5412090198724,1091.9838937108273,1454.4138422439066,1459.9323770229,1454.050398478491,1456.421312666915,1455.2419086132772,29.895804429283373,1090.4418864199038,1454.0148618539356,1455.6446889868587,1454.7993006991685,1454.6185866733424,1455.187857822416,1454.0196361019362,1454.319793413371,727.8766745664352,1454.2032115156264,1454.0244157561465,1454.9752019774032,1455.4929723082018,1454.9427024852782,1455.094849821906,1454.11052243811,1454.6903655730862,1454.485466638132,909.186270510225,909.8540527155072,909.2814118949261,908.6966789666787,909.8467755206716,908.597324645885,909.2647835088787,553.3799066045301,910.6961295104092,908.8205040988518,909.6984607040539,908.8001323987538,909.874633590525,908.5032199119396,911.362957829684,908.9513792438349,909.0090471852709,909.0090471852709,908.642740423116,909.6302770966348,544.9228066414407,908.5363413332543,908.5913258205644,909.6757655485249,908.670160403543,908.5225908389191,910.2779269217395,909.0427766092799,909.210028424366,908.9718547715825,183.23909122320325,909.7941722008377,909.4704937540465,910.958245292786,909.5090149345309,908.8602024884068,908.7375714373258,908.9838097666784,183.34443335945164,908.8284807164006,913.1050532461908,908.4445574453966,908.4312032614685,908.6343292357005,908.9167530760656,908.6202082374775,912.0914232369573,908.9513792438349,908.5070580026126,908.3653357416066,908.3653357416066,908.3653357416066,909.1822994954138,908.3653357416066,910.8459535478373,909.6039291413981,909.0090471852709,908.7824645977873,201.46503455892656
389.6801722197322,366.6909963383081,382.85367768917695,382.81974158412027,1096.7775141036796,850.7911627450976,1469.0629172579852,1480.1994934108818,1457.7966487978156,,747.4383651810433,1475.3175289399953,1472.0418816462022,1461.702730446292,1486.5238925764352,1471.6432868251868,795.067603849666,1097.1090013550136,805.9109775496863,365.22127981809683,1097.3194890149723,394.4155102632141,370.4040795151399,929.3685677925233,927.2921720010016,939.7681936415329,390.6211704222056,363.40814196173716,365.2204061189469,746.8790980871112,757.8137924807886,746.6234019232186,739.070603638475,1482.0250835318368,741.821750381872,737.9215764709273,743.28293469981,735.5356172458295,1483.08130511659,1469.0932690561071,744.1428581952302,753.6684065137089,1473.7625905258926,1476.0493943370927,1475.082343934331,1099.2323763601064,1470.8529745307724,1470.229220427128,1470.0411775213602,1460.8134710046106,1459.5486112163892,59.568191409199656,1093.0155058824666,1474.0487838111985,1478.0287703355013,1469.7432463305354,1479.7230027013486,1478.0823767770153,1454.447065661844,1458.4385742482434,739.0257547475783,1456.3449377513462,1468.946295723419,1460.4497418379037,1462.9731173267674,1462.4933143076485,1455.6599959276928,1459.6856736673674,1464.3850605472794,1464.756189217493,912.3876749980208,923.2598153009017,914.7961836854096,919.2613154300207,908.788083995009,908.403664905151,909.7408299614883,546.3515054780378,920.4861035425276,926.2629550390589,908.9723174050772,910.3080958298978,909.3079516679231,911.5281530157179,909.1870160479443,909.4170909306181,909.8972250451671,908.5824914143539,908.2880565991476,908.1832152849399,549.2105444846189,910.2372189551019,908.2417829413246,908.1111031749797,909.0902319141672,908.8946069246315,908.2832615300907,913.2498582160817,909.0210375200259,908.0571321999439,181.0645151297172,909.8673443546189,913.9789929528253,919.0972631139895,915.9271695987695,909.8028727252957,910.2987237145117,914.8926958639686,191.33811259562975,919.2578639640442,925.5944111412099,912.3498904085405,909.9753698145764,915.3277656858975,911.3542625808742,908.3892363888593,909.4170909306181,909.6476640905273,909.3313576765903,907.984646610969,907.984646610969,907.984646610969,908.4608072169934,907.984646610969,908.9382868274668,908.4608072169934,909.8972250451671,911.2241304385968,202.903029869651
