id,lca_k2_prob_class0,lca_k2_prob_class1,lca_k3_prob_class0,lca_k3_prob_class1,lca_k3_prob_class2,lca_k4_prob_class0,lca_k4_prob_class1,lca_k4_prob_class2,lca_k4_prob_class3,lca_k5_prob_class0,lca_k5_prob_class1,lca_k5_prob_class2,lca_k5_prob_class3,lca_k5_prob_class4,lca_k6_prob_class0,lca_k6_prob_class1,lca_k6_prob_class2,lca_k6_prob_class3,lca_k6_prob_class4,lca_k6_prob_class5
70,0.9999999999998579,1.414895100682837e-13,4.437948728843357e-20,0.9999995292468753,4.707531279492286e-07,0.9999997864402431,0.0,2.1178319078163307e-20,2.1355975848855106e-07,1.378381465311447e-10,0.00029582658894792614,0.0,0.9997041732732123,2.7830199541789706e-21,0.9998169781932744,0.000183015059074228,2.4115390498043924e-19,2.0905840327032064e-21,6.7476498526250985e-09,0.0
71,2.512186315188625e-10,0.9999999997487805,0.9911266012680633,7.693295038623805e-25,0.008873398731931706,4.685990570293116e-24,0.0,0.9842392043366118,0.015760795663384442,0.8246147079497426,7.462736095937881e-13,0.0,6.419539502878319e-32,0.1753852920495171,7.515262620970123e-33,3.909601939851207e-13,0.008787301979309856,7.699949593071222e-18,0.9912126980202988,0.0
72,0.15051560010038822,0.8494843998996056,0.00017828368709207142,2.0490375750056943e-07,0.9998215114091572,7.695447120345352e-07,0.0,0.00015925661178275294,0.9998399738435009,2.7597585541448014e-05,0.999971503417835,0.0,2.6046411727815935e-10,8.987361603081101e-07,7.17408396887626e-11,0.9999856948017034,2.3207195369427487e-06,6.115987271701504e-08,1.192324714827514e-05,0.0
74,4.497670215873367e-12,0.9999999999955023,0.9759520659375752,4.309055356868943e-22,0.02404793406242416,4.496341970139713e-21,0.0,0.9364263206375841,0.06357367936241791,0.9900547437254257,8.606739098796022e-08,0.0,2.7047454491918624e-20,0.009945170207183574,7.147917815861399e-25,1.175410300250049e-10,1.4160512769516892e-10,0.999982203409341,1.779633151089336e-05,0.0
76,5.81334762269104e-16,1.0,0.9999840860996246,1.400311475492733e-28,1.5913900372896836e-05,9.545458679707614e-28,0.0,0.9999608496702123,3.9150329785986974e-05,0.0005544970181468906,1.0101752980710645e-09,0.0,3.5292647898457045e-26,0.9994455019716778,2.5411382953034898e-31,1.0235586438547617e-12,1.7737955339074027e-08,0.9999999811113585,1.1496652633030815e-09,0.0
77,0.999789414249873,0.0002105857501245059,1.2501704821135132e-07,0.00014547940224940732,0.9998543955807032,0.0008703628099875403,0.0,1.2806721530992786e-07,0.9991295091227939,8.679517120149428e-06,0.9999741565057372,0.0,1.7163332899055888e-05,6.442443668971806e-10,5.164573408060357e-06,0.9999809630518992,5.623221146273247e-11,1.4656097010087316e-09,1.3870852850090106e-05,0.0
82,3.7565151976388754e-06,0.9999962434848015,0.19350626776125016,1.7389743256509154e-13,0.8064937322385765,1.471932585795527e-12,0.0,0.18598736006777614,0.8140126399307537,5.849797348541446e-05,0.9864493118376074,0.0,3.0499136194242004e-14,0.013492190188879009,1.6221716516050416e-15,0.9981850223601848,0.0017765133863765362,5.1285758686148244e-12,3.846424830654516e-05,0.0
84,0.9681164809767876,0.03188351902321953,5.881986734339665e-06,2.8303160110410167e-07,0.9999938349816698,2.0267974118825514e-06,0.0,6.390712121600928e-06,0.9999915824904659,6.785916583056338e-05,0.999931392618158,0.0,5.685017542028353e-07,1.7971426097330987e-07,3.5552065479484464e-08,0.9995967611341147,3.402571478556217e-16,2.058579477360693e-07,0.0004029974558729517,0.0
85,9.537171151421164e-15,0.9999999999999929,0.999995770786943,2.8761183712464366e-27,4.2292130591941104e-06,2.677772715515955e-26,0.0,0.9999913738313866,8.626168613492162e-06,4.069432580419065e-05,8.831183428033153e-09,0.0,1.3062665035082253e-25,0.999959296843012,3.426478570949984e-29,4.274770829829964e-10,6.081378616390232e-05,0.9999391798473094,5.939050841503558e-09,0.0
86,0.0014103221358926828,0.998589677864102,0.017182923006326286,2.6984959720526737e-09,0.9828170742951728,1.3294868289551101e-08,0.0,0.01579572939040945,0.9842042573147197,6.887287946243991e-08,0.9999767218804959,0.0,9.103487115059594e-14,2.3209246536543087e-05,4.380381295282735e-14,0.9998606817579309,0.00013929710457995635,7.511934589258018e-16,2.1137441241290227e-08,0.0
89,0.15937009129218208,0.8406299087078164,2.514330075567652e-07,1.168618158287067e-10,0.9999997484501325,3.3113243567916793e-10,0.0,1.490162806599891e-07,0.9999998506525896,0.9999997166392707,2.828364506071209e-07,0.0,3.9309543028421205e-10,1.3118104601333178e-10,2.841426705999696e-12,4.820864287349669e-08,1.0421595484976267e-14,1.6653652305227895e-07,0.9999997852519815,0.0
91,0.9999999994405186,5.594848439101504e-10,1.0962099439425617e-13,0.9269600579540365,0.07303994204585151,0.9675475509792018,0.0,4.04033027085453e-14,0.03245244902075868,0.00012376055942267986,0.0009229439651366531,0.0,0.9989532954754416,1.534655884696295e-16,0.983942344288824,0.002032022251211953,1.567738713452811e-17,3.542600731443886e-13,0.014025633459611808,0.0
92,3.26234547584923e-05,0.9999673765452383,0.3054751622445962,1.0571206803831076e-11,0.6945248377448335,3.933186978010872e-11,0.0,0.29429105629608737,0.7057089436645779,0.00012229778906583565,0.9529899350675382,0.0,2.3194340251724835e-13,0.046887767143161015,1.507397817132407e-14,0.9666115315670161,0.03221747034051938,0.0010811915343398651,8.980655811292968e-05,0.0
94,3.1883183958656784e-14,0.9999999999999716,0.9999233120046837,1.039876688441085e-26,7.668799531489691e-05,7.216191265108956e-26,0.0,0.9998145308132468,0.00018546918675025183,0.0014240594465454455,2.694292439517192e-07,0.0,7.390859494494961e-25,0.9985756711242106,1.8010155881566965e-29,1.159900491173061e-09,2.16946191995189e-07,0.9999996989671684,8.292673610041358e-08,0.0
95,0.9999999999681606,3.1838547458427584e-11,3.234052376720644e-16,0.999892533540778,0.00010746645922304818,0.9999439774911711,0.0,1.3996917094804605e-16,5.6022508831622134e-05,6.645573639509173e-07,0.01594747566978226,0.0,0.9840518597728549,3.3932394006057456e-17,0.9949103544196587,0.005087233857685217,1.678509153514248e-15,5.763796000995824e-17,2.411722653631967e-06,0.0
96,0.9999999800302819,1.9969718638341852e-08,4.7305676615657435e-12,0.999999999994273,9.929404536334186e-13,0.9999999999976623,0.0,2.0665460455011796e-12,2.7003480970988573e-13,1.0227402892691024e-19,0.9999999999999005,0.0,6.256300044163957e-14,3.8958811235251535e-14,2.7565197104371425e-13,0.9999999976584775,2.341249341585651e-09,1.7025265099185258e-17,2.6871564337886346e-18,0.0
106,4.8841502927908875e-05,0.9999511584970661,0.0011207961382740687,8.720074966056716e-22,0.9988792038617211,2.7150150704401878e-21,0.0,0.0006239997164125138,0.9993760002835821,0.9999727383731222,1.7744174277426273e-05,0.0,1.9010269863494884e-13,9.517452412774189e-06,4.8244003071616206e-23,2.120930574023978e-05,1.0350538015021109e-07,0.0012368934416095172,0.9987417937472679,0.0
108,0.9999980982074953,1.9017925015449994e-06,6.510266036875416e-10,0.01156426965141654,0.9884357296975597,0.03354260627943659,0.0,5.406140512045777e-10,0.966457393179949,0.014557448164606393,0.8140827614506045,0.0,0.1713597903320653,5.272190040977619e-11,0.06569207492754325,0.6263406651550194,8.520433227409031e-11,9.054615121158643e-10,0.3079672589267721,0.0
114,0.02102874652037582,0.9789712534796173,0.007641790510582067,1.5414310470384307e-08,0.9923581940751045,7.301612532862034e-08,0.0,0.008100926585688405,0.991899000398187,8.169770254521435e-09,0.9999974528616743,0.0,2.1568114653515806e-21,2.538968552487688e-06,4.3017259038875735e-22,0.9999455724573489,5.439246875469527e-05,3.1541648866642626e-08,3.5322472857707693e-09,0.0
120,0.9999999999998082,1.9507545816062128e-13,2.3584501131050583e-20,0.9999963968968298,3.6031031700882288e-06,0.9999979594748183,0.0,1.0631281909023045e-20,2.0405251826122548e-06,1.978583554348571e-10,1.3284671418577259e-06,0.0,0.9999986713350013,2.3981445322913032e-23,0.9999983837268817,1.5936662080395047e-06,1.5684151052119759e-24,1.5307516097423942e-20,2.2606907429355977e-08,0.0
121,3.179735740829234e-05,0.9999682026425871,0.00033691797832660907,2.9138300045299226e-14,0.9996630820216469,1.5929566332532863e-13,0.0,0.00019942671229447836,0.9998005732875471,0.9999777023295797,1.7246684905743147e-05,0.0,5.566316841219201e-13,5.050984963242054e-06,1.3894791283008701e-14,1.915912816656983e-05,4.621729905248254e-08,0.003437170325921266,0.9965436243286058,0.0
123,0.9999326679033718,6.733209662656279e-05,1.8644543265090866e-09,4.285976819263021e-05,0.9999571383673532,0.0001382551627526314,0.0,1.460772505690421e-09,0.9998617433764784,4.327930034899519e-05,0.9999567206607521,0.0,1.0892291925808793e-12,3.7806762382668345e-11,2.1005042579385218e-13,0.9999094267234139,1.2531487658561584e-12,2.5612822699153385e-09,9.057071383813341e-05,0.0
124,0.9999999999229772,7.702051157622305e-11,2.2575947169539008e-15,0.9990021665323234,0.0009978334676731446,0.99972094568063,0.0,6.249413917474065e-16,0.00027905431936905696,2.8573740117081068e-08,0.0023006875931433713,0.0,0.9976992838331188,1.1715772927637317e-17,0.9969862309656183,0.003012706157305368,4.03382651829611e-17,4.0489491006476017e-16,1.06287707534182e-06,0.0
128,0.9999988351121124,1.1648878885306775e-06,2.4484849877667305e-10,0.018296411211403994,0.9817035885437473,0.06287892639228451,0.0,2.1106073846671406e-10,0.9371210733966573,0.012808263590336476,0.04741210354649742,0.0,0.9397796328536654,9.501090969074172e-12,0.12429240648311402,0.04994016382766883,3.268979781435522e-13,1.8540185728290514e-09,0.8257674278348693,0.0
