Variable,Cramér's V,p-value,χ²
pad033,0.29281680499254664,1.293057936908397e-25,142.5026742974036
pad044,0.19443159646605682,1.0520937876646294e-09,62.829659160612344
pcd001,0.23454808298820726,1.0376890611996613e-08,45.7156394869911
pcd002,0.21656568450767788,2.40309289838375e-07,38.974478131917905
pcd003,0.19390728670461638,8.377155912949365e-06,31.24562978066857
pcd004,0.11721150214245273,0.04371574555381916,11.416723610861357
pcd007,0.07549861949395044,0.44884662058079117,4.736734524304113
pcd012,0.1382268022063302,0.007202284695234903,15.877625192844175
pcd013,0.11721150214245273,0.04371574555381916,11.416723610861357
pcd014,0.28115838473948485,8.057931361452745e-13,65.69058100404175
pcd015,0.18013036739525382,5.798586435409854e-05,26.963414833355714
pcd019,0.0824913284964452,0.3412693408402913,5.654804819277107
pcd020,0.11311986440164684,0.05914939231117716,10.633562193187231
pcd021,0.18517024098563298,1.3406272618246281e-08,56.986686159777825
pcd022,0.23230522010299978,1.5596779223060058e-08,44.84550940358274
pcd023,0.2405383548495661,3.4199046284700044e-09,48.080579827754434
pcd025,0.2513500782143155,4.259963312721306e-10,52.499972171042636
pcd027,0.23433118549542892,1.0796049851042065e-08,45.63112783592098
pcd028,0.08159469292382862,0.35439054773419354,5.532543641980462
pcd029,0.07549861949395044,0.44884662058079117,4.736734524304113
pcd039,0.13658913610517848,0.008413830071177589,15.503628036727907
pod001,0.38284920292164554,1.1983988251994653e-46,243.60517723940274
pod002,0.3944339793379842,8.542168787771261e-50,258.57090866173235
pod003,0.37558544952937756,1.0019277730290522e-44,234.44908249078284
pod004,0.3662174007821161,2.6413929390314848e-42,222.89943686438227
pod005,0.356453295827688,7.506007078072139e-40,211.1719784008721
pod006,0.31418843856418555,4.690901054028479e-30,164.06329112934046
pod007,0.5787198818898003,4.579255215179937e-58,278.31577910816634
pod008,0.5819623712173198,9.747683046164651e-59,281.44324745720786
pod009,0.3083350703704575,8.352447826884558e-29,158.00719696102996
pod010,0.2189156796811228,5.879839520948811e-13,79.6498123346321
pod011,0.2572276258026849,5.41566700190956e-19,109.96797755325505
pod012,0.2780688387480189,9.404854325581117e-23,128.50962783540044
pal001,0.1264711208152113,0.020792473349567683,13.291798796612548
pmj001,0.0824913284964452,0.3412693408402913,5.654804819277107
psu002,0.05594104682397502,0.7612844355354311,2.60053199812236
psu011,0.0853227245634764,0.3014174251650471,6.049652848682867
pni001,0.11810076596235726,0.010097042620012032,23.181228510528292
pni002,0.09519886661883273,0.18403459885343576,7.531206914779064
