Variable,Cramér's V,p-value,χ²
pod005,0.2691498929002436,6.244754917405538e-46,225.72822766703047
pod006,0.2082547808779994,1.0612635646894485e-26,135.14108751162166
pod007,0.32919413659135915,8.023834797302147e-72,337.67711712806243
pod008,0.32182107087143663,1.1018035975257152e-66,322.7203859627079
pod009,0.2989335454670474,3.3733224043467504e-57,278.44970051073585
pod010,0.20309983170169368,2.6166517355746893e-25,128.53357174169062
pod011,0.17653629537821447,1.0048072259998202e-18,97.11033813355282
pod012,0.22664791824282393,5.732277363292423e-32,160.06667287729888
pal001,0.2342162106183285,2.8486610148352136e-34,170.93513901393112
pmj001,0.18398238138342227,1.8032270558993336e-20,105.47509391104887
psu001,0.06310640850658851,0.053438080874504974,12.409216963974929
psu002,0.06850589833099724,0.06689168044767117,14.623569058722675
psu003,0.07197013306355153,0.013022212537431199,16.13994536572544
psu004,0.03070896098724855,0.5681671849642393,2.9385135277993575
psu005,0.03070896098724855,0.5681671849642393,2.9385135277993575
psu006,0.03070896098724855,0.5681671849642393,2.9385135277993575
psu007,0.04421382770272775,0.41303506139413737,6.09135173735416
psu008,0.03070896098724855,0.5681671849642393,2.9385135277993575
psu009,0.054479242748259965,0.16009046913930217,9.248250266560675
psu010,0.04421382770272775,0.41303506139413737,6.09135173735416
psu011,0.0612545379721799,0.06921321561163157,11.691601003529174
pni001,0.2603271081704453,7.925037734346192e-43,211.17195332197306
pni002,0.051757879087775883,0.40029295821690164,8.347383996523604
