Variable,Cramér's V,p-value,χ²
pso001,0.03001656054717716,0.49565544865393296,1.4037485072343048
pso002,0.06125096497158599,0.05379583274685152,5.845118546102807
pso003,0.2637418074844416,2.9300045649971103e-24,108.37407650161968
pso004,0.32025663959820466,2.029211044413189e-34,159.79520309209212
pso005,0.2657485049876882,1.0814048824972106e-23,110.02949339317209
pga001,0.252219310458874,1.520471445583019e-20,99.1115165254891
pga002,0.2432403308857194,7.450324041723061e-20,92.18040765111624
pga003,0.2701980593372163,1.7150843371738256e-24,113.74489239803344
pga004,0.11426493159866717,0.0001441752199967012,20.341987416280517
pga005,0.2924069853801115,1.098612976016183e-28,133.21187466437402
pga023,0.39050690656011927,3.1625980434451204e-51,237.58821346285748
pga024,0.37785832518718016,5.941049893589452e-48,222.44643187686032
pga025,0.3260539361333041,1.1153367710630279e-35,165.63280171957632
pga026,0.2930039978968906,8.384498562036896e-29,133.75639205678814
pga027,0.2578604997133004,2.620966596078621e-22,103.59459413270825
pga028,0.26490850308248615,1.525607715698508e-23,109.33501037841877
pga029,0.21587077882199163,1.1822720066233117e-15,72.60310092647421
psa001,0.1373000988298066,1.8719752576945214e-06,29.370352102055122
psa002,0.2966837303014915,1.5657078179936512e-29,137.13708541629745
psa003,0.18521807398054158,1.471151898894363e-11,53.448335019477625
psa004,0.2390667995330726,3.5141694318823094e-19,89.0442721675407
psa005,0.11950205182914214,1.4743669335827438e-05,22.249393529762212
psa006,0.17180408300491704,1.03291621858063e-10,45.986929696095935
psa007,0.3106118269380352,2.2528480063417062e-32,150.31538355863535
psa008,0.23880996980560765,3.86267787542894e-19,88.85305421518906
psa009,0.2563934221670819,4.691076296350179e-22,102.41916043779297
psa010,0.23651072093292783,1.189988469233485e-19,87.15034629906027
psa011,0.07079975729261417,0.02014458446271248,7.80963957573581
psa012,0.1169640553840016,2.3531283573375612e-05,21.314359612416254
pmd001,0.3897630351950101,4.024761473378215e-52,236.68391837569672
pmd002,0.38168529075884217,5.163850846227821e-50,226.97514412102922
pmd003,0.4774488812371278,7.559431704124729e-78,355.1576824751634
pmd004,0.2690595303110616,2.755468530417306e-24,112.78834206618376
pmd005,0.3179823932148434,6.242227395423234e-34,157.533746130848
pmd006,0.2955855353029484,2.5892427048362087e-29,136.123719923955
pmd007,0.35820125352761256,3.9028402891549035e-44,199.90407904879717
pmd008,0.40443319517287774,4.602907264981999e-56,254.8361541793636
pmd009,0.34493640022017946,5.582832027235651e-41,185.37258526670135
pmd010,0.3119691937140475,1.1713873984304218e-32,151.63200385383175
pmd011,0.3361944724788983,6.145803300840734e-38,176.09563494091822
pmd012,0.42860131624481207,7.108356638109124e-63,286.2031795508117
pmd013,0.3548974188007925,2.445898247556817e-43,196.23349312374265
pmd014,0.3225860537811875,6.365417865664682e-35,162.12822534263768
pmd015,0.4189399106041595,5.546251608534957e-59,273.44559066995896
pmd016,0.4371251541474536,3.129791534401732e-64,297.70014780518187
pmd017,0.3924421178506284,9.762637755919285e-52,239.9488511146888
pmd018,0.4443081115920003,2.2938870165321832e-66,307.56430952520816
pmd019,0.4228480984769214,4.315102068198411e-60,278.5712014126841
pmd020,0.37812325850772144,5.086341258202913e-48,222.75847545696652
pmd021,0.2299968418332097,9.30527558371034e-18,82.41593662056425
pmd022,0.2350724060867126,1.5114779711545891e-18,86.09357824909145
pmd035,0.4178853736105916,1.100180238791342e-58,272.0707129742001
psz001,0.18963634734402013,4.142089281658409e-12,56.02870911654372
psz002,0.21646606502493507,9.700889036030346e-16,73.00407428489713
psz009,0.2802695887514696,2.367437329479525e-26,122.38252402635409
psz010,0.3454004936807354,4.756959889731207e-40,185.87173861236755
psz011,0.17422825091103006,3.0096966958355005e-10,47.29384316137525
psz012,0.18727691507388863,8.181502942997345e-12,54.6431776687251
psz013,0.11255774827836235,0.0001922779698402788,19.738686354697492
psz014,0.12110218561385892,4.341325816883134e-05,22.849221923586615
pad001,0.36799245943187175,1.7863204771764965e-45,210.98194540960228
pad002,0.3296820828294818,1.767124576453612e-36,169.3394496010275
pad004,0.3330742379706104,3.0979220107923645e-37,172.84210198353696
pad005,0.3212809113435897,1.2200762935057232e-34,160.81897858228984
pad006,0.38478698037516224,9.862595920405724e-50,230.67906957479488
pad007,0.3329154265674095,3.3623911660196047e-37,172.67731738214087
pad008,0.3630562751037888,2.9308391197042623e-44,205.35976015410677
