Variable,Cramér's V,p-value,χ²
pmd004,0.19116679425297456,2.5440437457533933e-07,30.368681619941015
pmd005,0.21700664350180177,3.1790687750067038e-09,39.13335504217593
pmd006,0.24913123086993014,6.311947714509055e-12,51.577153631850905
pmd007,0.42338367520622444,4.5058681548325786e-33,148.9598549742688
pmd008,0.4506420508510505,2.2628662088453387e-37,168.75803239404513
pmd009,0.246103416456381,1.1769102435039208e-11,50.331086912538915
pmd010,0.26340803800058366,3.018136539698465e-13,57.65793321563637
pmd011,0.40920204201113003,6.087244918342323e-31,139.14788459563135
pmd012,0.36990643674996,2.0369255342944404e-25,113.70637148966233
pmd013,0.4379216718942845,2.478871491442404e-35,159.36534968390353
pmd014,0.2612624848835439,1.3399525236867137e-23,113.44493894450493
pmd015,0.30921965977419796,2.4979709142384513e-33,158.91511826082717
pmd016,0.31354326733289767,2.740000948460392e-34,163.3901903740292
pmd017,0.2808503706016577,2.2727090291946962e-27,131.093458768701
pmd018,0.505775326884323,6.910156575784552e-47,212.57701414778833
pmd019,0.3328157446407284,9.846435635518063e-39,184.0936236418273
pmd020,0.2967625130823603,1.2209252937328602e-30,146.3689980021323
pmd021,0.15018851006162945,1.4282455520707143e-07,37.48905017763247
pmd022,0.08319761651697864,0.021446251106414373,11.504103721004569
pmd035,0.3169411383561578,1.9934567367510454e-33,166.95070077331025
psz001,0.12499591860585783,3.213235463853064e-05,25.967054208419157
psz002,0.1162385311642293,0.00016259563337604887,22.4559403634355
psz009,0.15339272774183837,6.62472666065727e-08,39.10574467182388
psz010,0.19721064952595999,3.066255479772236e-13,64.63857095608161
psz011,0.07178603326714901,0.07295086547568123,8.564675859049958
psz012,0.07467920268994557,0.05471762059185522,9.26894626854273
psz013,0.04778806605166343,0.3871755616030835,1.8977540825322197
psz014,0.0691032335879116,0.09393303621116038,7.936476955011696
pad001,0.33779709691632376,6.316014258184442e-40,189.6456323746299
pad002,0.3028174287977513,6.220023808617525e-32,152.40273279527813
pad004,0.46117807652402387,4.179160700740419e-39,176.74141637937709
pad005,0.24625558961484792,6.688884383077634e-21,100.78669722231673
pad006,0.3044978842426052,2.69287299754919e-32,154.09891402666662
pad007,0.2617193918354059,1.1024087467484847e-23,113.84208058419863
pad008,0.2598006991484095,2.495692938566885e-23,112.17902224803994
pad009,0.2981172054553267,6.305961350825347e-31,147.70836892927613
pad010,0.29250212197778847,9.557322281637234e-30,142.19655064282802
pad011,0.32374378619396205,1.3156896198849162e-36,174.19428498287343
pad022,0.34583797637245195,2.6154839409102397e-22,99.39084580405729
pad023,0.450779770636943,2.1491030510633132e-37,168.86119574247633
pad024,0.3206770316921744,6.671416843767433e-36,170.90970688445015
pad025,0.3149798715227489,1.305581664853056e-34,164.89087494997807
pad027,0.2127441176981846,1.788195304839131e-15,75.22221908042754
pad028,0.3072298430134882,6.834964461034496e-33,156.8764732401099
pad029,0.3403081143314558,1.5570219425310653e-40,192.47557627387945
pad031,0.28628666208916453,1.8207723580526787e-28,136.2176079034384
pad032,0.29265943708547015,8.862869167908175e-30,142.34954564343624
pad033,0.238168326360225,1.6248472783654826e-19,94.27554009420533
pad044,0.11388135569507968,0.0002457877433714052,21.554416796765665
pcd001,0.2081793253669887,1.512069665015453e-08,36.014402785021524
pcd002,0.1651448419057291,1.1984981726790826e-05,22.663712429504724
pcd003,0.19084269031803547,2.6783427299218705e-07,30.265794864143064
pcd004,0.06026540450597591,0.2211172143701426,3.018124672603457
pcd007,0.06026540450597591,0.2211172143701426,3.018124672603457
pcd012,0.0776377875913081,0.0817181923933154,5.008957257582725
pcd013,0.06026540450597591,0.2211172143701426,3.018124672603457
pcd014,0.2008546665390178,5.250543847085958e-08,33.52469816558553
pcd015,0.169206717741613,6.816635828067056e-06,23.7922889763075
pcd019,0.04202516989522765,0.4800712527285592,1.4676414858246039
pcd020,0.0719732375599221,0.11621061968790708,4.304702094556152
pcd021,0.1262538068785259,2.5174666692551876e-05,26.492319474694018
pcd022,0.20701306520843749,1.849053219907704e-08,35.61201401777101
pcd023,0.14786902092927953,0.00011335225646313686,18.17002054833506
pcd025,0.1711769799986762,5.1588465047619084e-06,24.34959509809924
pcd027,0.18556561021708326,6.11363265818178e-07,28.61514902274317
pcd028,0.05664307636370678,0.2636570612950494,2.6662120610540603
pcd029,0.04202516989522765,0.4800712527285592,1.4676414858246039
pcd039,0.10450873262214462,0.01069346744381999,9.076244486452428
pod001,0.30265215382073707,6.752098334296222e-32,152.2364181648943
pod002,0.3219065923567903,3.4862565084468085e-36,172.2228456849884
pod003,0.2701436746381017,2.8338035988698134e-25,121.28877942187502
pod004,0.29764118428401803,7.956652844723167e-31,147.237036355272
pod005,0.25187242448470526,6.836130836100636e-22,105.43681167466549
pod006,0.2682399007868545,6.549892923197604e-25,119.58529494982322
pod007,0.5360800714923822,1.387174643381535e-52,238.8143115756117
pod008,0.4618720740232717,3.202537370625949e-39,177.27375040568614
pod009,0.2939790978383547,4.699303939725253e-30,143.63620596324756
pod010,0.14042068299911703,1.3304577638116526e-06,32.77126317156581
pod011,0.196824041972592,3.4668360655884064e-13,64.38538721438844
pod012,0.20130399647116104,8.22636966829003e-14,67.34972293012413
pal001,0.06715474835364917,0.1535382781346734,3.7476107481732566
pmj001,0.04202516989522765,0.4800712527285592,1.4676414858246039
psu002,0.04778806605166343,0.3871755616030835,1.8977540825322197
psu011,0.04202516989522765,0.4800712527285592,1.4676414858246039
pni001,0.06442722434962196,0.14133702257835642,6.898741348553018
pni002,0.07971564793181786,0.07133773348110398,5.2806597404325055
