Variable,Cramér's V,p-value,χ²
pmd013,0.2830390711089873,3.0128041000354304e-24,116.48156233574255
pmd014,0.2538195344710949,5.222063906129423e-18,93.67301373904533
pmd015,0.34333638595821087,2.2729708421850085e-34,171.3973366838174
pmd016,0.3262829912217037,7.492268917781408e-31,154.79369838428676
pmd017,0.2600676994680241,5.564663836049273e-19,98.3415928777826
pmd018,0.323215842088164,3.0718010678521813e-30,151.89717075861046
pmd019,0.29828951772320567,1.7427586817773753e-25,129.37202930167098
pmd020,0.3147094776846433,1.4288438324034674e-28,144.00714847096262
pmd021,0.2558233269870377,2.563196982455188e-18,95.15786551306223
pmd022,0.26400580921617434,1.3164307728162815e-19,101.34244385403576
pmd035,0.3285875998927754,6.468458468448517e-33,156.98810490799042
psz001,0.1670938681076387,3.477397816237646e-07,40.59620454383748
psz002,0.20454997056655733,3.043149411947549e-11,60.83636392706536
psz009,0.24141655773648135,3.7334999553097625e-16,84.74196162392849
psz010,0.26497496821660194,9.199689260175444e-20,102.08786091813991
psz011,0.1975877104255753,2.0379395789909342e-10,56.765473414515334
psz012,0.18408425955454213,6.578217179362662e-09,49.27171925129182
psz013,0.1076546634498409,0.009846057908479741,16.851171621872833
psz014,0.15261994682935195,7.134575610912177e-06,33.86780123946239
pad001,0.3007548565362723,1.8426673792894898e-27,131.51936534364353
pad002,0.2634962270839959,1.5884683649723374e-19,100.95160049362607
pad004,0.26661073548471664,5.0085416263371084e-20,103.35218733687006
pad005,0.26438602626206364,1.1439766068806157e-19,101.63455766336526
pad006,0.2892825053028086,7.240386004587665e-24,121.67707088918783
pad007,0.28289118435140637,9.467119104560415e-23,116.35987185515995
pad008,0.2687286568372246,2.265759472902734e-20,105.00074232205341
pad009,0.30844847229543204,2.2512788857657833e-27,138.3342289292551
pad010,0.2638236837879054,1.4079089391831813e-19,101.20266912926968
pad011,0.3076668583682093,3.1632305122294386e-27,137.6340344032901
pad022,0.217534620093328,7.186711231191022e-13,68.80518610552197
pad023,0.24447490742586325,1.331342648846206e-16,86.90264344472592
pad024,0.267317633229673,3.8464034584251224e-20,103.90097456963731
pad025,0.2502952444069285,1.7989630020693926e-17,91.08976942794082
pad027,0.1914653043810565,1.0198834148606643e-09,53.3021318846363
pad028,0.25485607391091275,3.616578631746277e-18,94.43965316709983
pad029,0.2798767118128521,3.115685162929315e-22,113.8932359272634
pad031,0.23344031079763786,5.140835442790008e-15,79.23482663750293
pad032,0.24818249781159193,3.742292473170483e-17,89.55847892788121
pad033,0.3111176010790523,6.999322364440489e-28,140.738711113522
pad044,0.10251653521450761,0.01818010881568853,15.281016548931248
pcd001,0.19935492912425506,1.2665998031105865e-10,57.785431811962845
pcd002,0.1378276377673904,0.00011073609138328002,27.620849543111678
pcd003,0.21749924330692824,7.262982718254809e-13,68.78280890003157
pcd004,0.08406491477907894,0.11352759950284927,10.275286989967274
pcd007,0.09241169613898935,0.053286070619303134,12.417045982096244
pcd008,0.10273302495770593,0.01773232631775832,15.345624202260757
pcd009,0.07867574420193116,0.17357385620072077,9.000074943208082
pcd012,0.24919174840054978,2.6396199505122565e-17,90.2883509427219
pcd013,0.18284013415894604,8.931807562074331e-09,48.607968314566065
pcd014,0.255491859637565,2.8846203982436844e-18,94.91143535590301
pcd015,0.2535221335170387,5.800800346921608e-18,93.45362855412733
pcd019,0.1388846329690554,9.210201695603074e-05,28.046120613776175
pcd020,0.2474575061755242,4.804220247074162e-17,89.03600604523436
pcd021,0.2642718668205951,1.1932638458196862e-19,101.5468068879928
pcd022,0.1960316802056794,3.0854889425445733e-10,55.87492216275659
pcd023,0.17031649899372683,1.6964106448162452e-07,42.17721009206414
pcd025,0.1976027044500747,2.0297737100456308e-10,56.774089083900115
pcd027,0.23363824532433705,4.822577426214459e-15,79.36925035215384
pcd028,0.15438178227495122,5.027764593740338e-06,34.65425025145971
pcd029,0.17387774902492054,6.541357222243022e-09,43.95946771508512
pcd039,0.14956640798227286,1.2932999667548021e-05,32.52614051683043
pod001,0.27511381511323535,1.9900448156418277e-21,110.04978678099582
pod002,0.288636363752883,9.415448911152362e-24,121.13412199862749
pod003,0.27818189971786095,6.050748764345139e-22,112.51803620674771
pod004,0.2706072894132849,1.1147638815035735e-20,106.47395559156215
pod005,0.2902500286446652,4.880143766255457e-24,122.4923450524449
pod006,0.21540617429741313,1.3517430122045438e-12,67.46533817160069
pod007,0.2778369663015338,2.4230257829831845e-23,112.23917429265202
pod008,0.2829351907840939,9.302971370405242e-23,116.39607645558195
pod009,0.2656012206476539,7.29262993585243e-20,102.5709882274475
pod010,0.25793756040138593,1.2017952326242932e-18,96.73721548570026
pod011,0.2297227816616742,1.688478532695155e-14,76.7312970265045
pod012,0.27043623412735834,1.1893934999457386e-20,106.33939028394762
pal001,0.15923537293906967,1.8687825459359482e-06,36.86748440879485
pmj001,0.20787408997920692,1.1955588672662244e-11,62.829720611929694
psu001,0.09241169613898935,0.053286070619303134,12.417045982096244
psu002,0.09241169613898935,0.053286070619303134,12.417045982096244
psu003,0.11045382479507726,0.006919010253322402,17.7388689368468
psu004,0.050307522607281815,0.45106321852547826,3.6798512921026765
psu005,0.050307522607281815,0.45106321852547826,3.6798512921026765
psu006,0.050307522607281815,0.45106321852547826,3.6798512921026765
psu007,0.06729287389619171,0.36101617797136704,6.584193095461535
psu008,0.050307522607281815,0.45106321852547826,3.6798512921026765
psu009,0.08081675643293026,0.14751615771824303,9.496580166973741
psu010,0.05730045265413481,0.5731116136571253,4.773979085332155
psu011,0.10273302495770593,0.01773232631775832,15.345624202260757
pni001,0.2180350679920311,6.188468927181006e-13,69.1221289312171
pni002,0.060791857966413336,0.717013929425645,5.373475092742464
