Variable,Cramér's V,p-value,χ²
pal001,0.25512967891749033,3.2961782924809196e-60,304.2360494236679
pmj001,0.1818547963083782,9.934230120617014e-29,154.57463427925072
psu001,0.07199818468582726,0.0039538771010548075,24.22879420730669
psu002,0.07496868484000895,0.009830227733856795,26.2692995248381
psu003,0.08534686816087587,8.768515969345885e-05,34.045826867362045
psu004,0.04751436799472438,0.3176474391331455,7.034728857063084
psu005,0.04751436799472438,0.3176474391331455,7.034728857063084
psu006,0.04751436799472438,0.3176474391331455,7.034728857063084
psu007,0.04538387151148093,0.381514901058573,9.627018138214234
psu008,0.04751436799472438,0.3176474391331455,7.034728857063084
psu009,0.06289625447863786,0.029895368661076296,18.490058079461917
psu010,0.04538387151148093,0.381514901058573,9.627018138214234
psu011,0.0722751134819998,0.003690513009871858,24.41553654277923
pni001,0.2548430325261234,4.602381125659348e-60,303.55279551551575
pni002,0.05937118190647609,0.1704123258678632,16.475556664302538
