Variable,Cramér's V,p-value,χ²
pcd013,0.6038566174979942,8.660785339962971e-160,795.2859784160354
pcd014,0.47915310414742585,3.9597924664549953e-97,500.7307676239825
pcd015,0.6307599926299577,2.8334961867713135e-175,867.7286650678491
pcd019,0.6076196912750192,6.508309429684088e-162,805.2288842000515
pcd020,0.6476758095610118,2.2880627165372976e-185,914.8945043076067
pcd021,0.644183821837022,2.920716803488203e-183,905.0556687664003
pcd022,0.6358684268789481,2.712357834600869e-178,881.8407993935891
pcd023,0.6035789747593083,1.240893313540678e-159,794.5548293006365
pcd025,0.6103970523102639,1.7259550742578343e-163,812.6069285640178
pcd027,0.645539848382578,4.457174162771673e-184,908.870018648418
pcd028,0.6254774397698207,3.5303324828077306e-172,853.2552423286621
pcd029,0.2798571912621637,8.796391556471042e-20,113.8773490666681
pcd039,0.6022303478312989,7.100626970429329e-159,791.0081156226848
pod001,0.6214645054090634,7.610250783468107e-170,842.3417447651466
pod002,0.6322642527230116,3.680803329100501e-176,871.8723839768978
pod003,0.6318986794360931,6.047215839080149e-176,870.864447480384
pod004,0.6265822356159313,7.991740437416219e-173,856.2721549150089
pod005,0.6370787677972194,5.180671617951412e-179,885.2010662604689
pod006,0.6067083853676405,2.1335891021269407e-161,802.8153364932679
pod007,0.27856434607187874,1.433686816508482e-19,112.82762998816727
pod008,0.6234041177823464,5.694006195866989e-171,847.6079057622765
pod009,0.613277387640444,3.9291801482038517e-165,820.2940652907618
pod010,0.6239996551112424,2.564315849806896e-171,849.2281172516888
pod011,0.6182992896940789,5.14157032662656e-168,833.7832393785576
pod012,0.6321835735168517,4.107123434876853e-176,871.6498900321144
pal001,0.6063830991040982,3.258167194434777e-161,801.9547095392963
pmj001,0.6228554018851404,1.1866555755381323e-170,846.116445465007
psu001,0.5828973140720632,3.301414854649966e-148,741.0367969590401
psu002,0.5825170932187784,5.3074339288532295e-148,740.0703634485719
psu003,0.5874168569500792,1.1407564385467361e-150,752.5727277112885
psu004,0.7082912106225722,2.9994908839072196e-150,729.4375423717047
psu005,0.7082912106225722,2.9994908839072196e-150,729.4375423717047
psu006,0.7082912106225722,2.9994908839072196e-150,729.4375423717047
psu007,0.5816081727820361,1.6489420023307076e-147,737.762653356799
psu008,0.7082912106225722,2.9994908839072196e-150,729.4375423717047
psu009,0.584889517460045,2.7296032618703375e-149,746.1108255911593
psu010,0.5798195698210508,1.5264589120122876e-146,733.2319898670286
psu011,0.5914245572782554,7.21092996119294e-153,762.876738161833
pni001,0.6201856302349232,4.1863022439241866e-169,838.8785009867078
pni002,0.12305282064991627,0.00148972795235299,44.03292631607053
