Variable,Cramér's V,p-value,χ²
pad032,0.6234347805327628,9.731376204639158e-174,847.6912886854743
pad033,0.6436720698015816,9.598546032071565e-186,903.6182526384243
pad044,0.5843706599195556,1.1300581402942692e-151,744.7876576892756
pcd001,0.600415699032405,1.4701224980651237e-160,786.2483443968106
pcd002,0.5987517487327176,1.2598779554555627e-159,781.8964750674733
pcd003,0.5988267942988147,1.1436883693195202e-159,782.0924879925951
pcd004,0.5825363832939602,1.1302855834083257e-150,740.1193791752941
pcd007,0.5830028997198053,6.297084893559702e-151,741.3052831391908
pcd008,0.5814313287088123,4.509506474659751e-150,737.314072598931
pcd009,0.579901379214543,3.0492806202084896e-149,733.4389145701605
pcd012,0.6177645990435031,1.9128919952737442e-170,832.3417907322403
pcd013,0.5931909871095479,1.5811448107790222e-156,767.4405684170275
pcd014,0.4690398765799367,4.3583140362788085e-95,479.81652309804855
pcd015,0.6152895659655989,5.1244650218314163e-169,825.6857062197606
pcd019,0.589479575111624,1.7806844329268934e-154,757.8673356223157
pcd020,0.6120419295783868,3.753604172844321e-167,816.9924006887984
pcd021,0.623962408649532,4.7877924177347555e-174,849.1267396362495
pcd022,0.6165208384411013,1.0000136536363257e-169,828.9936163702505
pcd023,0.5997295016079403,3.568004354426823e-160,784.4522111907191
pcd025,0.6077955401871372,9.94214696382257e-165,805.6950281222664
pcd027,0.6246914506407705,1.7950158633442157e-174,851.1121499465047
pcd028,0.5965032719485592,2.2741944054111246e-158,776.0350306642797
pcd029,0.16744918117992627,2.3024548733658844e-06,40.76903791596158
pcd039,0.5910264018944327,2.495339595056981e-155,761.8499250728254
pod001,0.6179071284830038,1.5822678097702595e-170,832.7259075770728
pod002,0.631327711341887,2.2505317552061486e-178,869.2913751349516
pod003,0.6339305027071863,6.4633403356631965e-180,876.4738512147
pod004,0.6299608991161874,1.4432826852831572e-177,865.5314517597152
pod005,0.6435878676199763,1.0788769228564475e-185,903.3818538411771
pod006,0.6039521088593226,1.4985570844242496e-162,795.537524704254
pod007,0.29009115886635073,1.079838361616306e-22,122.35828817782208
pod008,0.6247286984993851,1.7072070931807395e-174,851.2136498153722
pod009,0.6129430163825762,1.1430256117561631e-167,819.399827245465
pod010,0.6201862325257413,7.565856876309009e-172,838.8801303345655
pod011,0.6204111295933178,5.601339223640607e-172,839.4886439664225
pod012,0.6330759470402679,2.076777101073613e-179,874.1124224463529
pal001,0.5986456301366243,1.4445712300280786e-159,781.6193438405354
pmj001,0.6049115301723582,4.2979942604434796e-163,798.0670693106465
psu001,0.5802353131609951,2.0100852737948684e-149,734.2838536517421
psu002,0.5800888008449727,2.4134219758038004e-149,733.9130797842192
psu003,0.5834406336458844,3.635589910604413e-151,742.4188840892512
psu004,0.7080900893146544,4.028592661713819e-152,729.0233494475137
psu005,0.7080900893146544,4.028592661713819e-152,729.0233494475137
psu006,0.7080900893146544,4.028592661713819e-152,729.0233494475137
psu007,0.5790767721769486,8.524185762004927e-149,731.3545295112995
psu008,0.7080900893146544,4.028592661713819e-152,729.0233494475137
psu009,0.581386335303047,4.7705899388948147e-150,737.1999645829701
psu010,0.5795061050730633,4.99213855583329e-149,732.4393976067731
psu011,0.5814313287088123,4.509506474659751e-150,737.314072598931
pni001,0.6116075347880212,6.654451147660333e-167,815.833096785277
pni002,0.10590690632908223,0.008303153209022453,32.61692132623687
