Variable,Cramér's V,p-value,χ²
pad001,0.4734559337519852,7.894504390851272e-214,1047.7262761120026
pad002,0.6213784546789402,0.0,1804.683673731763
pad004,0.4625419833576403,1.3615449339391163e-203,999.9793336859931
pad005,0.5160291821624802,4.2401705218925004e-256,1244.621310125482
pad006,0.6232943746757796,0.0,1815.8297314465499
pad007,0.6159140559327231,0.0,1773.0824809571554
pad008,0.5195763370526657,8.662437408935871e-260,1261.791030297155
pad009,0.6256168728637203,0.0,1829.3871083134616
pad010,0.6190044193815865,0.0,1790.9200864539318
pad011,0.6333947151910482,0.0,1875.15675609413
pad022,0.4733369676698937,1.0238315634233616e-213,1047.1998143167348
pad023,0.48819356304789124,4.850719629056394e-228,1113.9682316765218
pad024,0.5499424193640673,1.9739430462891222e-292,1413.5889704152007
pad025,0.6651279028802237,0.0,2067.754824485332
pad027,0.5072068012624975,4.9259134986001407e-247,1202.4273472401724
pad028,0.5274561770977825,4.4537527401823616e-268,1300.3536276777302
pad029,0.6429853765537376,0.0,1932.3727289151625
pad031,0.47550959937709764,8.784732197777207e-216,1056.835237912315
pad032,0.5300176084026211,8.450928116545783e-271,1313.0138412234835
pad033,0.5300318699147986,8.1604146059395e-271,1313.0845023280167
pad044,0.5869961159447099,0.0,1610.4941931871354
pcd001,0.44436748704281914,4.3367830129075025e-187,922.9395545894656
pcd002,0.43285236534374866,5.514903491724325e-177,875.7261094385113
pcd003,0.43661511012907567,2.9499233404255808e-180,891.0174940329982
pcd004,0.41554384525463967,2.6040779466922745e-162,807.0908365758016
pcd007,0.41038486441122907,4.6766691411551434e-158,787.1751544473841
pcd008,0.41153037606246373,5.370912610409993e-159,791.5757884729554
pcd009,0.41153037606246373,5.370912610409993e-159,791.5757884729554
pcd012,0.4795207876251582,1.267657821526623e-219,1074.7404282639839
pcd013,0.4414265374100463,1.7529599774314547e-184,910.7634311839927
pcd014,0.3820621904746307,1.1142533985246089e-135,682.2708722821359
pcd015,0.4632673989541559,2.8921933109000384e-204,1003.1183760323431
pcd019,0.41851817173151606,8.669019381512312e-165,818.6859683647999
pcd020,0.44855848025230777,7.796005122235161e-191,940.4308155040592
pcd021,0.3415266841768858,1.532154742556406e-106,545.1775848467076
pcd022,0.45638505949209374,6.322022902159077e-198,973.5349454940114
pcd023,0.4260324126389072,3.9553682372282283e-171,848.3479040768698
pcd025,0.4378509282070122,2.4484954790612906e-181,896.0685967405628
pcd027,0.5070342977610018,7.381500122225218e-247,1201.6095835414078
pcd028,0.4377098071420945,3.254544861865341e-181,895.4910770043593
pcd029,0.1485911592128031,7.557540889315888e-11,68.79920036977354
pcd039,0.43815756335080736,1.318903838664277e-181,897.3241032027693
pod001,0.62394175708469,0.0,1819.6037000773904
pod002,0.549676506452001,3.8849113374707445e-292,1412.2222793974227
pod003,0.6392259982638371,0.0,1909.842564426809
pod004,0.6336506741749703,0.0,1876.6725887483117
pod005,0.6352951421013678,0.0,1886.4260147576892
pod006,0.6130367596092627,0.0,1756.5549567870194
pod007,0.32097453531284004,5.534263481186578e-63,321.0248166269189
pod008,0.47566215949309376,6.284293052929462e-216,1057.5134861367624
pod009,0.5283088666845471,5.5480030666993136e-269,1304.5613487782443
pod010,0.6033037868683134,0.0,1701.2212965328515
pod011,0.6052823362511042,0.0,1712.3979865436781
pod012,0.5143001234627186,2.609704708246465e-254,1236.2945798288695
pal001,0.5302579131436969,4.6866476137249796e-271,1314.20472610635
pmj001,0.4708921540439654,2.1087035077136724e-211,1036.4100525395343
psu001,0.41371631447746693,8.491439835930895e-161,800.0073967541607
psu002,0.3565367982072516,6.3955568786741585e-155,792.2024201816745
psu003,0.4174309670553741,7.01055592733415e-164,814.4380136882122
psu004,0.5005867379055836,2.7253084193655396e-161,780.8293480322268
psu005,0.5005867379055836,2.7253084193655396e-161,780.8293480322268
psu006,0.5005867379055836,2.7253084193655396e-161,780.8293480322268
psu007,0.41038585418091633,4.667944801442466e-158,787.1789514833548
psu008,0.5005867379055836,2.7253084193655396e-161,780.8293480322268
psu009,0.41205790384702323,1.978348908707228e-159,793.6064811579797
psu010,0.41038585418091633,4.667944801442466e-158,787.1789514833548
psu011,0.41151191769341533,5.561789869011389e-159,791.5047809789509
pni001,0.419822907260987,7.003877072262418e-166,823.7984521570284
pni002,0.1055400346230493,2.267563654788999e-07,69.41637159611705
