Variable,Cramér's V,p-value,χ²
pso001,0.09818072099245029,0.030078594097697482,7.007883039532286
pso002,0.06023782443206193,0.2674040519055608,2.637988922907856
pso003,0.2871006165466578,9.718804140706352e-14,59.924257443609456
pso004,0.2958186040240559,1.5323435629646703e-14,63.618785995860854
pso005,0.19971685191223812,2.241902078234039e-06,28.997718821733237
pga001,0.22574559062650545,4.493497609032232e-08,37.048699116674214
pga002,0.2039348062018973,1.2312732407222486e-06,30.235497566300133
pga003,0.28225642296288317,1.6356242086247231e-12,57.91913639686406
pga004,0.07926062967855865,0.20637448655233634,4.567193872189253
pga005,0.2855529744605975,8.376580700726502e-13,59.27994438933522
pga023,0.33152649325427164,4.456276965065722e-18,79.90443603532803
pga024,0.38541374066336986,2.9688425814714427e-23,107.99130733477946
pga025,0.25866177660857975,1.5557353974768038e-10,48.64059997112906
pga026,0.2962258898826449,9.083943738774473e-14,63.79408848732806
pga027,0.21309225038950055,3.202206027418274e-07,33.011839316996785
pga028,0.26817698519398075,2.604098365589053e-11,52.285036946881576
pga029,0.27857200529955034,5.613349343244152e-13,56.416917273317424
psa001,0.22103503640856198,9.465340853494137e-08,35.51866628173765
psa002,0.3192972137442584,5.598765271106638e-16,74.11816668242352
psa003,0.15169164492916654,0.00023304847149462608,16.728528187736973
psa004,0.24906610843563673,8.816569153756965e-10,45.098664471915
psa005,0.2170889322045439,3.6320474075635326e-08,34.261768461110485
psa006,0.15383779833580735,0.00018362484096802622,17.2052315790798
psa007,0.1796010311111904,3.25284737973358e-05,23.450497583499423
psa008,0.2104306633123596,4.767070859005435e-07,32.192333573131904
psa009,0.2335822254049187,1.254394483520682e-08,39.66559693025805
psa010,0.24767809505923877,2.069169742533585e-10,44.59740698737
psa011,0.04259532103484978,0.5170992968005601,1.319040718943013
psa012,0.051272195597893144,0.3845880075006106,1.9111652561186019
pmd001,0.38138953474986276,1.0892424129329873e-23,105.74794943655309
pmd002,0.3571079560397523,7.378367541908299e-21,92.7114690780288
pmd003,0.37828582361910584,2.56651102105972e-23,104.03381948331167
pmd004,0.23050838572986834,2.0804482440913204e-08,38.62850225333116
pmd005,0.32041814530311336,4.3288520134054515e-16,74.6394817593071
pmd006,0.28480828744589504,9.750376323933711e-13,58.97115795464681
pmd007,0.2821626276319038,2.7000806794444293e-13,57.88064911016606
pmd008,0.3572916875366768,7.034595805546192e-21,92.80689343750015
pmd009,0.31178349190819,4.508252832893593e-16,70.6709036158396
pmd010,0.36777033193057834,3.55189948206916e-21,98.33039739413431
pmd011,0.30431272297214473,1.5957338396951692e-14,67.3247316546984
pmd012,0.42241898562097874,6.772210923389523e-29,129.7242801732922
pmd013,0.36304204139563273,1.5607399629860233e-21,95.81825381765493
pmd014,0.33107378543791494,3.5835164082954457e-17,79.68636197084652
pmd015,0.43359828000120504,1.9631015587987125e-29,136.68142954134248
pmd016,0.4994284506484888,4.541733559684243e-39,181.33472110956805
pmd017,0.36034901590689317,2.482168056218637e-20,94.40197744370325
pmd018,0.41977807096283803,1.3833425992632029e-27,128.10730818215166
pmd019,0.37061827104104306,1.6663678828120772e-21,99.85919535701163
pmd020,0.36003663115614504,2.6914607655662682e-20,94.23837518789139
pmd021,0.2860356099795068,7.58972979927688e-13,59.48050111820537
pmd022,0.26783133188291725,2.7820561944353924e-11,52.15034343985494
pmd035,0.45504999024071047,2.0445621083805005e-33,150.54024886033739
psz001,0.2445492420961051,1.9483427964347543e-09,43.47774922570964
psz002,0.26886061377569087,2.284362817488351e-11,52.55194354816457
psz009,0.31271407830456044,2.4894540090389354e-15,71.09339889769603
psz010,0.37627965108977685,3.636606349490411e-22,102.93329522422555
psz011,0.22600353811098295,4.311813171911123e-08,37.13341464652219
psz012,0.2633507385141632,6.501780250505615e-11,50.420075543019394
psz013,0.14893265802202868,0.0010687191191398808,16.125540926743255
psz014,0.15803773307381813,0.00040814543541592305,18.157497529605976
pad001,0.37074870662070664,1.997954061704424e-22,99.9294967160938
pad002,0.336967762131565,8.713757805319576e-18,82.54886726449925
pad004,0.30983675290972146,4.731311138676451e-15,69.79113738079613
pad005,0.3128113419121434,2.4357393505692812e-15,71.13763020219277
pad006,0.3627136726151154,1.3418229257827608e-20,95.64499843551408
pad007,0.30697495114489215,8.906915320400801e-15,68.50784219830727
pad008,0.31322784694270406,2.218348511258468e-15,71.32719434096322
pad009,0.4286264262575751,9.220523245883197e-29,133.5648858591695
pad010,0.38953863403781047,9.386292487173363e-24,110.31523256564743
pad011,0.36786456094736325,3.46438976942045e-21,98.38079169112433
pad022,0.19056797905739775,7.85728111633998e-06,26.401844424749115
pad023,0.28980301028313704,3.4934326578226566e-13,61.057665527185165
pad024,0.3250182964594671,1.491712576231795e-16,76.79802123529201
pad025,0.2762639916277243,5.4080127699659845e-12,55.48594356195057
pad027,0.2547392914444531,3.1876633995507505e-10,47.176561502287214
pad028,0.31548711368360305,1.3329969207850564e-15,72.35985044059856
pad029,0.36144522621325825,1.8672981140005533e-20,94.97720767856093
pad031,0.3272682700396026,8.808826342971048e-17,77.86498645781727
pad032,0.2833656708064604,1.307024179947707e-12,58.37526716568978
pad033,0.32028217943544895,4.466274476955679e-16,74.57615033527065
pad044,0.08919061791925831,0.12264462745249133,5.783260518143502
pcd001,0.22295139198795333,7.004443609075824e-08,36.1372239586691
pcd002,0.17428829899090392,6.266833990674177e-05,22.083650917058755
pcd003,0.19075547893657663,7.662722789529357e-06,26.453823545122624
pcd004,0.08660930211276004,0.14145549140295913,5.453351471457941
pcd007,0.09310868491989813,0.09778422762240997,6.302528179861854
pcd008,0.10118349102422364,0.05903867839870388,7.443097868202329
